City,Temperature F,Humidity %,Cloudiness %,Wind Speed mph,Latitude,Longitude,Date
inhambane,80.6,74.0,75.0,11.41,-23.87,35.38,Mon Dec  9 23:29:08 2019
at-bashi,19.89,54.0,100.0,0.69,41.17,75.81,Mon Dec  9 23:29:08 2019
pacasmayo,67.73,85.0,99.0,13.42,-7.4,-79.57,Mon Dec  9 23:29:08 2019
barreiras,68.7,86.0,24.0,2.44,-12.14,-45.0,Mon Dec  9 23:29:09 2019
madimba,77.0,94.0,75.0,1.12,4.42,9.93,Mon Dec  9 23:29:09 2019
kalmunai,81.82,75.0,58.0,12.17,7.42,81.82,Mon Dec  9 23:29:09 2019
burns lake,17.37,92.0,100.0,2.93,54.23,-125.76,Mon Dec  9 23:25:12 2019
smidovich,6.69,83.0,71.0,12.59,48.6,133.81,Mon Dec  9 23:29:09 2019
ichinohe,42.13,71.0,20.0,9.17,40.14,141.28,Mon Dec  9 23:29:10 2019
sungairaya,84.29,72.0,37.0,5.53,0.7,108.9,Mon Dec  9 23:29:10 2019
bosaso,80.6,83.0,40.0,11.41,11.28,49.18,Mon Dec  9 23:29:10 2019
orimattila,28.11,92.0,75.0,5.82,60.8,25.73,Mon Dec  9 23:29:10 2019
garowe,78.3,57.0,49.0,9.22,8.41,48.48,Mon Dec  9 23:29:10 2019
dongsheng,63.84,49.0,100.0,1.88,29.72,112.52,Mon Dec  9 23:29:11 2019
araguatins,63.84,49.0,100.0,1.88,29.72,112.52,Mon Dec  9 23:29:11 2019
kharp,19.44,96.0,100.0,2.51,66.82,65.8,Mon Dec  9 23:29:11 2019
weinan,55.56,19.0,0.0,4.47,34.5,109.46,Mon Dec  9 23:29:11 2019
el mante,50.0,76.0,5.0,2.46,20.61,-103.43,Mon Dec  9 23:29:11 2019
yuxia,55.6,19.0,0.0,4.47,34.06,108.63,Mon Dec  9 23:29:12 2019
alyangula,89.6,59.0,75.0,6.93,-13.85,136.42,Mon Dec  9 23:29:12 2019
vila,41.61,39.0,5.0,16.11,45.18,8.4,Mon Dec  9 23:29:12 2019
puerto madryn,68.11,34.0,99.0,23.78,-42.77,-65.04,Mon Dec  9 23:29:12 2019
waddan,53.08,72.0,0.0,11.9,29.16,16.14,Mon Dec  9 23:29:12 2019
bairiki,53.08,72.0,0.0,11.9,29.16,16.14,Mon Dec  9 23:29:12 2019
ishurdi,77.65,33.0,0.0,5.06,24.13,89.07,Mon Dec  9 23:29:13 2019
praia,69.8,83.0,75.0,3.36,-20.25,-43.81,Mon Dec  9 23:29:13 2019
pundaguitan,82.81,71.0,100.0,0.45,6.37,126.17,Mon Dec  9 23:29:13 2019
santa,81.12,62.0,0.0,5.35,17.49,120.43,Mon Dec  9 23:29:14 2019
clinton,52.99,100.0,90.0,9.17,41.28,-72.53,Mon Dec  9 23:27:32 2019
santa catarina ixtahuacan,48.0,98.0,45.0,1.12,14.8,-91.37,Mon Dec  9 23:29:14 2019
cheuskiny,48.0,98.0,45.0,1.12,14.8,-91.37,Mon Dec  9 23:29:14 2019
tahta,48.0,98.0,45.0,1.12,14.8,-91.37,Mon Dec  9 23:29:14 2019
puquio,42.75,75.0,100.0,0.51,-14.69,-74.12,Mon Dec  9 23:29:15 2019
coos bay,46.53,100.0,90.0,5.82,43.37,-124.22,Mon Dec  9 23:29:15 2019
san policarpo,81.72,83.0,99.0,7.76,12.18,125.51,Mon Dec  9 23:29:15 2019
port hawkesbury,50.63,81.0,75.0,23.04,45.62,-61.36,Mon Dec  9 23:29:15 2019
huicheng,73.4,43.0,0.0,6.71,23.03,116.29,Mon Dec  9 23:29:16 2019
jalalabad,62.6,33.0,75.0,2.04,34.43,70.46,Mon Dec  9 23:29:16 2019
vagur,47.95,91.0,100.0,44.45,61.47,-6.81,Mon Dec  9 23:29:16 2019
maebaru,60.85,51.0,75.0,10.29,33.55,130.2,Mon Dec  9 23:29:16 2019
penzance,51.58,93.0,40.0,20.8,50.12,-5.53,Mon Dec  9 23:29:17 2019
hofn,39.11,96.0,100.0,15.86,64.25,-15.21,Mon Dec  9 23:29:17 2019
christchurch,58.14,72.0,29.0,20.8,-43.53,172.64,Mon Dec  9 23:29:17 2019
hami,35.24,32.0,13.0,1.5,42.84,93.51,Mon Dec  9 23:29:17 2019
meybod,48.2,42.0,75.0,2.24,32.25,54.02,Mon Dec  9 23:29:17 2019
havre-saint-pierre,35.6,100.0,90.0,10.29,50.23,-63.6,Mon Dec  9 23:29:18 2019
umm kaddadah,63.37,25.0,6.0,13.96,13.6,26.69,Mon Dec  9 23:29:18 2019
brae,44.6,87.0,20.0,34.45,60.4,-1.35,Mon Dec  9 23:29:18 2019
ixmiquilpan,58.23,43.0,0.0,3.94,20.48,-99.22,Mon Dec  9 23:29:18 2019
tevaitoa,81.63,71.0,100.0,0.38,-16.78,-151.5,Mon Dec  9 23:29:18 2019
bima,86.81,56.0,25.0,1.14,-8.45,118.73,Mon Dec  9 23:29:19 2019
nisia floresta,72.37,83.0,40.0,4.7,-6.09,-35.21,Mon Dec  9 23:29:19 2019
launceston,63.86,55.0,38.0,21.92,-41.43,147.14,Mon Dec  9 23:26:50 2019
chulman,-1.59,97.0,100.0,1.95,56.84,124.9,Mon Dec  9 23:29:19 2019
mayumba,79.65,77.0,91.0,8.08,-3.44,10.65,Mon Dec  9 23:29:19 2019
kununurra,89.6,43.0,75.0,13.87,-15.77,128.74,Mon Dec  9 23:29:20 2019
halifax,51.08,93.0,90.0,31.09,44.65,-63.58,Mon Dec  9 23:24:36 2019
camopi,70.38,99.0,39.0,2.66,3.17,-52.33,Mon Dec  9 23:29:20 2019
grimari,70.38,99.0,39.0,2.66,3.17,-52.33,Mon Dec  9 23:29:20 2019
le vauclin,75.88,83.0,0.0,10.29,14.55,-60.84,Mon Dec  9 23:29:20 2019
harrison,45.12,86.0,90.0,18.34,39.26,-84.82,Mon Dec  9 23:29:21 2019
amberley,58.32,72.0,54.0,20.8,-43.15,172.73,Mon Dec  9 23:29:21 2019
sakakah,58.32,72.0,54.0,20.8,-43.15,172.73,Mon Dec  9 23:29:21 2019
albury,90.73,9.0,21.0,13.87,-36.08,146.92,Mon Dec  9 23:29:21 2019
contramaestre,73.4,94.0,20.0,8.05,20.3,-76.25,Mon Dec  9 23:29:21 2019
santa barbara,48.97,87.0,1.0,8.05,34.42,-119.7,Mon Dec  9 23:29:22 2019
sioux lookout,-9.89,75.0,75.0,2.24,50.1,-91.92,Mon Dec  9 23:29:22 2019
ostersund,20.32,85.0,0.0,16.11,63.18,14.64,Mon Dec  9 23:29:22 2019
qeshm,72.46,69.0,90.0,7.02,26.96,56.27,Mon Dec  9 23:29:22 2019
zaysan,16.57,87.0,0.0,1.57,47.47,84.87,Mon Dec  9 23:29:22 2019
taunggyi,70.07,37.0,0.0,5.01,20.78,97.03,Mon Dec  9 23:29:23 2019
cagayan de tawi-tawi,70.07,37.0,0.0,5.01,20.78,97.03,Mon Dec  9 23:29:23 2019
west bay,37.24,93.0,75.0,6.93,49.34,-123.21,Mon Dec  9 23:29:23 2019
novyy urgal,4.46,91.0,100.0,6.44,51.07,132.56,Mon Dec  9 23:29:23 2019
shingu,60.8,63.0,75.0,3.36,33.72,135.99,Mon Dec  9 23:29:23 2019
san carlos,73.0,1.0,34.0,17.0,11.12,-84.78,Mon Dec  9 23:29:24 2019
biak,86.72,61.0,67.0,8.37,-0.91,122.88,Mon Dec  9 23:29:24 2019
gabu,27.55,15.0,0.0,6.11,34.78,103.0,Mon Dec  9 23:29:24 2019
wenchi,70.63,96.0,8.0,3.38,7.74,-2.1,Mon Dec  9 23:29:24 2019
grand gaube,86.49,74.0,75.0,16.11,-20.01,57.66,Mon Dec  9 23:29:24 2019
tello,58.87,70.0,33.0,5.53,3.07,-75.14,Mon Dec  9 23:29:25 2019
haademeeste,58.87,70.0,33.0,5.53,3.07,-75.14,Mon Dec  9 23:29:25 2019
chortomlyk,40.03,91.0,68.0,8.97,47.62,34.14,Mon Dec  9 23:29:25 2019
baruun-urt,14.43,79.0,66.0,6.62,46.68,113.28,Mon Dec  9 23:29:25 2019
thinadhoo,82.89,78.0,67.0,11.92,0.53,72.93,Mon Dec  9 23:29:25 2019
bobcaygeon,44.76,93.0,90.0,6.93,44.54,-78.55,Mon Dec  9 23:29:26 2019
mastic beach,52.72,93.0,90.0,16.11,40.77,-72.85,Mon Dec  9 23:29:26 2019
terrell,37.85,60.0,90.0,18.34,32.74,-96.28,Mon Dec  9 23:29:26 2019
chibombo,68.88,91.0,96.0,4.92,-14.68,28.09,Mon Dec  9 23:29:26 2019
berbera,68.88,91.0,96.0,4.92,-14.68,28.09,Mon Dec  9 23:29:26 2019
mananara,68.88,91.0,96.0,4.92,-14.68,28.09,Mon Dec  9 23:29:26 2019
prudnik,37.26,64.0,88.0,3.0,50.32,17.58,Mon Dec  9 23:29:27 2019
matagami,59.0,38.0,25.0,5.82,9.67,8.4,Mon Dec  9 23:29:27 2019
cihuatlan,77.23,77.0,0.0,3.44,19.24,-104.57,Mon Dec  9 23:27:44 2019
presidencia roque saenz pena,70.59,53.0,0.0,5.06,-26.79,-60.44,Mon Dec  9 23:29:27 2019
swan river,-16.58,90.0,0.0,8.1,52.11,-101.27,Mon Dec  9 23:29:28 2019
nioro,73.15,13.0,100.0,8.14,13.79,-15.05,Mon Dec  9 23:29:28 2019
lawang,85.71,49.0,39.0,4.12,-7.83,112.7,Mon Dec  9 23:29:28 2019
patacamaya,46.31,85.0,100.0,6.13,-17.23,-67.92,Mon Dec  9 23:29:28 2019
seddon,61.48,55.0,58.0,16.11,-37.81,144.89,Mon Dec  9 23:29:28 2019
bartlesville,29.23,58.0,1.0,3.36,36.75,-95.98,Mon Dec  9 23:29:29 2019
mount vernon,52.5,87.0,75.0,5.82,38.73,-77.1,Mon Dec  9 23:29:29 2019
savannakhet,78.8,36.0,20.0,6.93,16.57,104.76,Mon Dec  9 23:29:29 2019
lapeer,37.18,76.0,90.0,11.41,43.05,-83.32,Mon Dec  9 23:28:36 2019
gampaha,91.13,55.0,30.0,2.08,7.09,80.0,Mon Dec  9 23:29:29 2019
jefferson city,21.61,62.0,1.0,11.41,38.58,-92.17,Mon Dec  9 23:25:38 2019
teguldet,28.98,93.0,100.0,9.42,57.31,88.17,Mon Dec  9 23:29:30 2019
ahuimanu,72.75,78.0,20.0,3.69,21.44,-157.84,Mon Dec  9 23:29:30 2019
freeport,76.6,82.0,20.0,14.36,26.54,-78.7,Mon Dec  9 23:28:21 2019
collie,90.34,7.0,0.0,4.9,-33.36,116.15,Mon Dec  9 23:29:31 2019
batouri,66.34,43.0,5.0,2.28,4.44,14.36,Mon Dec  9 23:29:31 2019
stafford,57.65,93.0,90.0,17.22,39.71,-74.28,Mon Dec  9 23:29:31 2019
borama,57.65,93.0,90.0,17.22,39.71,-74.28,Mon Dec  9 23:29:31 2019
panguna,77.05,87.0,52.0,3.11,-6.32,155.48,Mon Dec  9 23:29:32 2019
metro,87.85,58.0,79.0,4.32,-5.11,105.31,Mon Dec  9 23:29:32 2019
madera,43.63,93.0,20.0,3.36,36.96,-120.06,Mon Dec  9 23:29:32 2019
macau,77.7,78.0,48.0,13.13,-5.11,-36.64,Mon Dec  9 23:29:32 2019
cefalu,47.75,78.0,82.0,11.01,38.04,14.02,Mon Dec  9 23:29:32 2019
hella,67.71,18.0,0.0,4.36,10.47,-3.27,Mon Dec  9 23:29:33 2019
nago,31.86,100.0,59.0,2.24,45.88,10.89,Mon Dec  9 23:29:33 2019
karabuk,39.2,86.0,0.0,2.24,41.2,32.63,Mon Dec  9 23:29:33 2019
windham,52.25,93.0,90.0,11.41,42.8,-71.3,Mon Dec  9 23:29:33 2019
galgani,52.25,93.0,90.0,11.41,42.8,-71.3,Mon Dec  9 23:29:33 2019
pyinmana,77.86,44.0,0.0,2.39,19.74,96.21,Mon Dec  9 23:29:34 2019
mtwara,84.2,83.0,75.0,11.41,-10.28,40.18,Mon Dec  9 23:29:34 2019
darab,57.72,65.0,67.0,1.25,28.75,54.55,Mon Dec  9 23:29:34 2019
neya,35.69,92.0,100.0,10.87,58.29,43.89,Mon Dec  9 23:29:34 2019
alotau,35.69,92.0,100.0,10.87,58.29,43.89,Mon Dec  9 23:29:34 2019
pita,66.92,21.0,99.0,4.09,11.06,-12.4,Mon Dec  9 23:29:35 2019
ardalstangen,9.9,85.0,20.0,17.22,61.24,7.7,Mon Dec  9 23:29:35 2019
lahij,84.16,62.0,0.0,15.43,13.06,44.88,Mon Dec  9 23:29:35 2019
paranagua,84.16,62.0,0.0,15.43,13.06,44.88,Mon Dec  9 23:29:35 2019
conceicao da barra,78.53,84.0,4.0,17.67,-18.59,-39.73,Mon Dec  9 23:29:36 2019
anju,43.27,77.0,26.0,4.9,39.62,125.66,Mon Dec  9 23:29:36 2019
punta de bombon,63.23,83.0,87.0,5.37,-17.17,-71.79,Mon Dec  9 23:29:36 2019
groningen,35.92,79.0,90.0,5.82,53.22,6.57,Mon Dec  9 23:25:10 2019
calvinia,71.6,60.0,20.0,5.82,-31.47,19.78,Mon Dec  9 23:29:37 2019
naliya,80.11,22.0,0.0,9.6,23.26,68.83,Mon Dec  9 23:29:37 2019
novobiryusinskiy,13.05,94.0,100.0,6.71,56.96,97.71,Mon Dec  9 23:29:37 2019
san pedro de macoris,75.27,94.0,20.0,4.7,18.46,-69.3,Mon Dec  9 23:29:37 2019
manzil jamil,75.27,94.0,20.0,4.7,18.46,-69.3,Mon Dec  9 23:29:37 2019
azul,75.99,44.0,0.0,1.99,-36.78,-59.86,Mon Dec  9 23:29:38 2019
vastervik,75.99,44.0,0.0,1.99,-36.78,-59.86,Mon Dec  9 23:29:38 2019
port blair,84.2,62.0,40.0,11.41,11.67,92.75,Mon Dec  9 23:29:38 2019
nowogard,34.41,86.0,20.0,11.41,53.67,15.12,Mon Dec  9 23:29:38 2019
veraval,34.63,90.0,50.0,8.05,49.65,0.71,Mon Dec  9 23:29:38 2019
roquebrune-cap-martin,48.9,34.0,19.0,12.75,43.76,7.46,Mon Dec  9 23:29:39 2019
morondava,93.92,40.0,100.0,4.94,-20.3,44.28,Mon Dec  9 23:29:39 2019
virginia beach,63.61,82.0,90.0,13.87,36.85,-75.98,Mon Dec  9 23:29:39 2019
shillong,73.04,68.0,40.0,1.12,25.58,91.88,Mon Dec  9 23:29:39 2019
thaba-tseka,48.78,91.0,100.0,0.63,-29.52,28.61,Mon Dec  9 23:29:39 2019
kieta,84.56,65.0,0.0,4.83,-6.22,155.63,Mon Dec  9 23:29:40 2019
camabatela,62.1,95.0,100.0,4.25,-8.19,15.37,Mon Dec  9 23:29:40 2019
konde,62.1,95.0,100.0,4.25,-8.19,15.37,Mon Dec  9 23:29:40 2019
franklin,58.08,82.0,90.0,14.99,35.93,-86.87,Mon Dec  9 23:29:40 2019
borogontsy,-35.52,96.0,36.0,1.23,62.67,131.17,Mon Dec  9 23:29:40 2019
midland,37.53,86.0,90.0,13.87,32.0,-102.08,Mon Dec  9 23:25:50 2019
kerteh,37.53,86.0,90.0,13.87,32.0,-102.08,Mon Dec  9 23:25:50 2019
camacupa,64.42,88.0,70.0,3.09,-12.02,17.48,Mon Dec  9 23:29:41 2019
tampere,25.14,85.0,75.0,4.7,61.5,23.76,Mon Dec  9 23:29:41 2019
tecpan,54.12,88.0,75.0,9.17,14.76,-90.99,Mon Dec  9 23:29:42 2019
katobu,85.89,60.0,80.0,4.41,-4.94,122.53,Mon Dec  9 23:29:42 2019
tsogni,80.08,78.0,100.0,10.18,-2.79,10.1,Mon Dec  9 23:29:42 2019
daru,86.54,62.0,45.0,9.57,-9.07,143.21,Mon Dec  9 23:29:42 2019
sarakhs,55.4,76.0,10.0,6.93,36.54,61.16,Mon Dec  9 23:29:42 2019
ulladulla,67.82,64.0,75.0,14.99,-35.36,150.48,Mon Dec  9 23:29:43 2019
da nang,67.82,64.0,75.0,14.99,-35.36,150.48,Mon Dec  9 23:29:43 2019
tema,80.6,88.0,20.0,6.93,5.66,-0.01,Mon Dec  9 23:29:43 2019
lansing,33.48,74.0,90.0,16.11,42.73,-84.56,Mon Dec  9 23:28:22 2019
kaitong,19.11,53.0,100.0,3.15,44.81,123.15,Mon Dec  9 23:29:43 2019
santa maria,67.68,94.0,75.0,2.24,-16.02,-48.01,Mon Dec  9 23:29:44 2019
kasungu,74.97,72.0,100.0,5.44,-13.04,33.48,Mon Dec  9 23:29:44 2019
samfya,65.35,98.0,100.0,3.69,-11.37,29.56,Mon Dec  9 23:29:44 2019
visimo-utkinsk,65.35,98.0,100.0,3.69,-11.37,29.56,Mon Dec  9 23:29:44 2019
gobabis,69.44,42.0,4.0,4.65,-22.45,18.97,Mon Dec  9 23:29:45 2019
cheyenne,23.34,62.0,90.0,3.36,41.14,-104.82,Mon Dec  9 23:25:01 2019
voh,75.78,81.0,66.0,19.82,-20.95,164.69,Mon Dec  9 23:29:45 2019
ye,75.78,81.0,66.0,19.82,-20.95,164.69,Mon Dec  9 23:29:45 2019
kouango,73.47,38.0,36.0,1.99,4.99,19.98,Mon Dec  9 23:29:45 2019
aktash,73.47,38.0,36.0,1.99,4.99,19.98,Mon Dec  9 23:29:45 2019
anar darreh,73.47,38.0,36.0,1.99,4.99,19.98,Mon Dec  9 23:29:45 2019
sechura,68.29,89.0,100.0,10.83,-5.56,-80.82,Mon Dec  9 23:29:46 2019
mundo nuevo,51.8,93.0,75.0,1.07,-32.72,-71.41,Mon Dec  9 23:29:46 2019
boundiali,69.94,57.0,0.0,1.19,9.53,-6.48,Mon Dec  9 23:29:47 2019
semey,12.2,85.0,0.0,6.78,50.41,80.25,Mon Dec  9 23:29:47 2019
bahia honda,71.82,86.0,0.0,4.16,22.9,-83.16,Mon Dec  9 23:29:47 2019
kasongo-lunda,68.13,89.0,66.0,0.94,-6.48,16.82,Mon Dec  9 23:29:47 2019
karakendzha,68.13,89.0,66.0,0.94,-6.48,16.82,Mon Dec  9 23:29:47 2019
tullahoma,59.95,87.0,90.0,8.25,35.36,-86.21,Mon Dec  9 23:29:48 2019
rabo de peixe,66.2,88.0,75.0,16.11,37.8,-25.58,Mon Dec  9 23:29:48 2019
vuktyl,34.2,99.0,100.0,14.14,63.86,57.31,Mon Dec  9 23:29:48 2019
east brainerd,56.75,93.0,90.0,3.36,35.0,-85.15,Mon Dec  9 23:29:48 2019
antofagasta,64.4,72.0,90.0,4.7,-23.65,-70.4,Mon Dec  9 23:29:48 2019
berea,54.72,93.0,90.0,18.34,37.57,-84.3,Mon Dec  9 23:29:49 2019
newry,50.59,93.0,90.0,17.22,54.18,-6.34,Mon Dec  9 23:29:40 2019
llanes,44.42,10.0,100.0,8.84,43.42,-4.75,Mon Dec  9 23:29:49 2019
tete,82.4,74.0,90.0,6.93,-16.16,33.59,Mon Dec  9 23:29:49 2019
puri,93.15,44.0,79.0,5.17,-7.54,112.45,Mon Dec  9 23:29:49 2019
santa rosa,80.98,14.0,42.0,10.54,-36.62,-64.29,Mon Dec  9 23:29:50 2019
vryburg,69.87,63.0,63.0,6.49,-26.96,24.73,Mon Dec  9 23:29:50 2019
bahia blanca,71.98,21.0,47.0,11.48,-38.72,-62.27,Mon Dec  9 23:25:19 2019
mokhsogollokh,-33.75,97.0,80.0,0.76,61.4,128.95,Mon Dec  9 23:29:50 2019
malabo,74.53,68.0,66.0,4.0,1.56,30.43,Mon Dec  9 23:29:51 2019
chyhyryn,36.88,94.0,84.0,10.98,49.08,32.67,Mon Dec  9 23:29:51 2019
ilhabela,72.01,85.0,99.0,4.54,-23.78,-45.36,Mon Dec  9 23:29:51 2019
batamshinskiy,21.2,92.0,75.0,2.24,50.56,58.27,Mon Dec  9 23:29:51 2019
timmins,-4.0,76.0,90.0,10.29,48.48,-81.33,Mon Dec  9 23:29:51 2019
phan rang,-4.0,76.0,90.0,10.29,48.48,-81.33,Mon Dec  9 23:29:51 2019
makat,33.13,69.0,99.0,8.37,47.65,53.35,Mon Dec  9 23:29:52 2019
sri aman,82.4,88.0,75.0,3.36,1.24,111.46,Mon Dec  9 23:29:52 2019
benicarlo,48.0,49.0,39.0,5.99,40.42,0.43,Mon Dec  9 23:29:52 2019
bubaque,80.96,51.0,98.0,11.63,11.28,-15.83,Mon Dec  9 23:29:52 2019
cobija,75.09,80.0,96.0,2.1,-11.02,-68.77,Mon Dec  9 23:29:53 2019
nara,56.62,47.0,20.0,2.24,34.68,135.8,Mon Dec  9 23:29:53 2019
teodoro sampaio,67.77,95.0,100.0,3.42,-22.53,-52.17,Mon Dec  9 23:28:48 2019
oshikango,75.2,41.0,26.0,4.83,-17.39,15.89,Mon Dec  9 23:29:53 2019
dawei,77.43,50.0,0.0,4.47,14.07,98.19,Mon Dec  9 23:29:53 2019
skibbereen,53.6,93.0,90.0,31.09,51.55,-9.27,Mon Dec  9 23:29:54 2019
rosarito,69.8,94.0,40.0,2.24,4.91,-75.23,Mon Dec  9 23:29:54 2019
barabinsk,23.45,95.0,99.0,9.91,55.35,78.35,Mon Dec  9 23:29:54 2019
heihe,-0.4,54.0,0.0,4.47,50.24,127.51,Mon Dec  9 23:29:54 2019
gualeguay,72.57,51.0,0.0,8.84,-33.15,-59.31,Mon Dec  9 23:29:54 2019
kaohsiung,77.41,34.0,20.0,10.29,22.62,120.31,Mon Dec  9 23:29:55 2019
damavand,48.2,42.0,0.0,4.7,35.72,52.07,Mon Dec  9 23:29:55 2019
mullaitivu,48.2,42.0,0.0,4.7,35.72,52.07,Mon Dec  9 23:29:55 2019
san juan,81.39,19.0,0.0,14.61,-31.54,-68.53,Mon Dec  9 23:29:55 2019
bemidji,-7.92,76.0,90.0,7.52,47.48,-94.89,Mon Dec  9 23:29:55 2019
kilifi,82.4,83.0,75.0,8.05,-3.63,39.85,Mon Dec  9 23:29:56 2019
wewak,82.83,70.0,52.0,6.31,-3.55,143.63,Mon Dec  9 23:29:56 2019
sari,55.4,76.0,20.0,2.24,36.57,53.06,Mon Dec  9 23:29:56 2019
izumo,59.97,51.0,75.0,5.82,35.37,132.75,Mon Dec  9 23:29:56 2019
srandakan,87.26,61.0,79.0,9.6,-7.94,110.25,Mon Dec  9 23:29:57 2019
kousseri,87.26,61.0,79.0,9.6,-7.94,110.25,Mon Dec  9 23:29:57 2019
sao miguel do araguaia,72.03,97.0,100.0,0.74,-13.28,-50.16,Mon Dec  9 23:29:57 2019
okha,0.75,91.0,100.0,4.61,53.59,142.95,Mon Dec  9 23:29:57 2019
venado tuerto,71.01,55.0,0.0,15.55,-33.75,-61.97,Mon Dec  9 23:29:57 2019
micheweni,83.8,78.0,100.0,15.61,-4.97,39.83,Mon Dec  9 23:29:58 2019
lamar,19.4,67.0,1.0,3.36,38.09,-102.62,Mon Dec  9 23:29:58 2019
ruteng,81.28,65.0,10.0,5.03,-8.61,120.46,Mon Dec  9 23:29:58 2019
mwene-ditu,65.91,99.0,100.0,2.95,-7.01,23.45,Mon Dec  9 23:29:58 2019
karasuyama,57.13,76.0,75.0,2.24,36.65,140.15,Mon Dec  9 23:29:59 2019
stoyba,57.13,76.0,75.0,2.24,36.65,140.15,Mon Dec  9 23:29:59 2019
yadrin,34.3,94.0,100.0,10.58,55.94,46.2,Mon Dec  9 23:29:59 2019
piranhas,69.76,96.0,100.0,1.05,-16.43,-51.82,Mon Dec  9 23:29:59 2019
achisay,69.76,96.0,100.0,1.05,-16.43,-51.82,Mon Dec  9 23:29:59 2019
copiapo,59.0,72.0,0.0,3.36,-27.37,-70.33,Mon Dec  9 23:30:00 2019
porto velho,78.8,94.0,40.0,3.36,-8.75,-63.87,Mon Dec  9 23:30:00 2019
oga,27.77,63.0,90.0,8.05,46.46,10.35,Mon Dec  9 23:30:00 2019
jiangyou,47.52,61.0,3.0,3.74,31.78,104.73,Mon Dec  9 23:30:01 2019
nanae,41.0,75.0,40.0,2.24,41.94,140.7,Mon Dec  9 23:30:01 2019
vaiano,41.4,81.0,3.0,4.7,43.97,11.13,Mon Dec  9 23:30:01 2019
angra,41.4,81.0,3.0,4.7,43.97,11.13,Mon Dec  9 23:30:01 2019
la reforma,66.29,95.0,6.0,1.99,25.08,-108.06,Mon Dec  9 23:30:02 2019
dicabisagan,74.5,75.0,1.0,11.52,17.08,122.42,Mon Dec  9 23:30:03 2019
simpang,82.54,80.0,76.0,2.98,4.36,96.17,Mon Dec  9 23:30:03 2019
san felipe,59.0,99.0,0.0,0.45,-32.75,-70.73,Mon Dec  9 23:30:04 2019
bullhead city,53.11,44.0,1.0,16.11,35.15,-114.57,Mon Dec  9 23:30:04 2019
mattru,80.55,83.0,36.0,3.11,7.62,-11.83,Mon Dec  9 23:30:04 2019
hvammstangi,80.55,83.0,36.0,3.11,7.62,-11.83,Mon Dec  9 23:30:04 2019
muisne,75.2,89.0,99.0,11.23,0.61,-80.02,Mon Dec  9 23:30:05 2019
horqueta,68.88,98.0,42.0,1.9,-23.34,-57.05,Mon Dec  9 23:30:05 2019
jacareacanga,71.1,98.0,100.0,1.57,-6.22,-57.76,Mon Dec  9 23:30:06 2019
hovd,30.13,79.0,75.0,10.29,63.83,10.7,Mon Dec  9 23:30:06 2019
tombouctou,74.41,16.0,71.0,14.9,16.77,-3.01,Mon Dec  9 23:30:06 2019
scarborough,39.33,86.0,100.0,13.87,54.28,-0.41,Mon Dec  9 23:30:07 2019
oswego,24.8,62.0,1.0,3.36,37.17,-95.11,Mon Dec  9 23:30:07 2019
awbari,57.06,54.0,0.0,6.91,26.59,12.77,Mon Dec  9 23:30:07 2019
balaghat,81.66,32.0,0.0,2.75,21.81,80.19,Mon Dec  9 23:30:07 2019
salinas,50.04,100.0,1.0,2.08,36.67,-121.66,Mon Dec  9 23:30:07 2019
oussouye,69.78,60.0,100.0,9.17,12.49,-16.54,Mon Dec  9 23:30:08 2019
savannah bight,80.22,79.0,5.0,14.25,16.45,-85.85,Mon Dec  9 23:30:08 2019
general bravo,68.77,89.0,0.0,3.67,25.79,-99.18,Mon Dec  9 23:30:08 2019
baracoa,80.76,78.0,19.0,19.51,20.35,-74.5,Mon Dec  9 23:30:08 2019
kiunga,81.36,77.0,100.0,2.15,-6.12,141.3,Mon Dec  9 23:30:09 2019
chala,64.4,88.0,40.0,1.9,-7.6,31.27,Mon Dec  9 23:30:09 2019
fare,80.37,76.0,100.0,11.07,-16.7,-151.02,Mon Dec  9 23:30:09 2019
cumaribo,80.37,76.0,100.0,11.07,-16.7,-151.02,Mon Dec  9 23:30:09 2019
ituni,80.37,76.0,100.0,11.07,-16.7,-151.02,Mon Dec  9 23:30:09 2019
voznesenye,38.23,89.0,100.0,13.76,61.02,35.48,Mon Dec  9 23:30:10 2019
labutta,38.23,89.0,100.0,13.76,61.02,35.48,Mon Dec  9 23:30:10 2019
breyten,52.81,97.0,100.0,6.08,-26.3,29.99,Mon Dec  9 23:30:10 2019
cumberland,54.27,93.0,90.0,11.41,41.97,-71.43,Mon Dec  9 23:28:35 2019
mahanoro,79.9,74.0,94.0,4.52,-19.9,48.8,Mon Dec  9 23:30:11 2019
waipawa,57.0,69.0,72.0,4.0,-39.94,176.59,Mon Dec  9 23:30:11 2019
gwadar,75.76,70.0,0.0,12.46,25.12,62.33,Mon Dec  9 23:30:11 2019
shache,42.22,26.0,100.0,2.8,38.42,77.24,Mon Dec  9 23:30:11 2019
ushibuka,59.74,53.0,100.0,5.06,32.19,130.02,Mon Dec  9 23:30:12 2019
toamasina,86.0,79.0,20.0,8.05,-18.17,49.38,Mon Dec  9 23:30:12 2019
esteli,65.01,89.0,100.0,6.82,13.09,-86.35,Mon Dec  9 23:30:12 2019
verkhoyansk,-32.82,93.0,25.0,1.3,67.55,133.39,Mon Dec  9 23:30:13 2019
libreville,77.0,94.0,20.0,4.7,0.39,9.45,Mon Dec  9 23:29:12 2019
